Estacion AMB NORMAL;;;Sensor IOT (PROM);;;
Fecha;Hora;Valor;Fecha;Hora;Valor;
3/07/2019;20:00:00;10,3;3/07/2019;20:02:49;7,41666650772094;
3/07/2019;21:00:00;12,1;3/07/2019;21:02:49;10,16666698455810;
3/07/2019;22:00:00;11,4;3/07/2019;22:02:49;8,08333396911621;
3/07/2019;23:00:00;11,5;3/07/2019;23:02:49;8,16666698455810;
4/07/2019;0:00:00;12,6;4/07/2019;0:02:49;9,41666698455810;
4/07/2019;1:00:00;12,5;4/07/2019;1:02:49;13,41666603088370;
4/07/2019;2:00:00;12,8;4/07/2019;2:02:49;6,08333349227905;
4/07/2019;3:00:00;13,2;4/07/2019;3:02:49;8,58333396911621;
4/07/2019;4:00:00;11,9;4/07/2019;4:03:00;12,25000095367430;
4/07/2019;5:00:00;14,6;4/07/2019;5:02:50;8,58333301544189;
4/07/2019;6:00:00;19,5;4/07/2019;6:02:50;11,24999904632560;
4/07/2019;7:00:00;15,4;4/07/2019;7:02:50;10,41666698455810;
4/07/2019;8:00:00;12,9;4/07/2019;8:02:50;11,75000000000000;
4/07/2019;9:00:00;13,6;4/07/2019;9:03:00;17,41666793823240;
4/07/2019;10:00:00;14,4;4/07/2019;10:02:51;26,91666793823240;
4/07/2019;11:00:00;14;4/07/2019;11:02:50;13,25000095367430;
4/07/2019;12:00:00;15,4;4/07/2019;12:02:50;10,91666698455810;
4/07/2019;13:00:00;13;4/07/2019;13:03:00;11,91666698455810;
4/07/2019;14:00:00;12,7;4/07/2019;14:02:51;11,50000000000000;
4/07/2019;15:00:00;13,7;4/07/2019;15:02:50;13,00000095367430;
4/07/2019;16:00:00;15;4/07/2019;16:02:50;14,33333206176750;
4/07/2019;17:00:00;15,6;4/07/2019;17:02:50;7,58333301544189;
4/07/2019;18:00:00;15,2;4/07/2019;18:02:50;11,00000000000000;
4/07/2019;19:00:00;15,3;4/07/2019;19:02:50;12,33333301544180;
4/07/2019;20:00:00;15,4;4/07/2019;20:03:00;15,16666698455810;
4/07/2019;21:00:00;16,7;4/07/2019;21:02:51;15,99999904632560;
4/07/2019;22:00:00;16,8;4/07/2019;22:02:50;14,91666698455810;
4/07/2019;23:00:00;15,9;4/07/2019;23:02:50;15,41666698455810;
5/07/2019;0:00:00;16;5/07/2019;0:02:50;14,83333396911620;
5/07/2019;1:00:00;15,6;5/07/2019;1:02:50;18,75000000000000;
5/07/2019;2:00:00;17,4;5/07/2019;2:02:50;19,83333396911620;
5/07/2019;3:00:00;15,6;5/07/2019;3:02:50;15,16666698455810;
5/07/2019;4:00:00;13,7;5/07/2019;4:03:01;13,00000095367430;
5/07/2019;5:00:00;19,6;5/07/2019;5:02:50;20,08333396911620;
5/07/2019;6:00:00;23,6;5/07/2019;6:02:50;12,25000000000000;
5/07/2019;7:00:00;20,2;5/07/2019;7:02:50;11,50000000000000;
5/07/2019;8:00:00;17,9;5/07/2019;8:02:50;9,83333396911621;
5/07/2019;9:00:00;18,9;5/07/2019;9:02:50;27,66666603088370;
5/07/2019;10:00:00;18,6;5/07/2019;10:02:50;30,25000190734860;
5/07/2019;11:00:00;16,6;5/07/2019;11:02:50;20,83333206176750;
5/07/2019;12:00:00;16;5/07/2019;12:02:50;18,74999809265130;
5/07/2019;13:00:00;14,5;5/07/2019;13:02:50;21,58333396911620;
5/07/2019;14:00:00;16,5;5/07/2019;14:02:50;20,33333396911620;
5/07/2019;15:00:00;17,6;5/07/2019;15:02:50;14,83333396911620;
5/07/2019;16:00:00;17,7;5/07/2019;16:02:50;14,75000000000000;
5/07/2019;17:00:00;19,1;5/07/2019;17:02:50;14,08333206176750;
5/07/2019;18:00:00;17;5/07/2019;18:02:50;20,33333396911620;
5/07/2019;19:00:00;8,4;5/07/2019;19:02:50;17,83333206176750;
5/07/2019;20:00:00;9;5/07/2019;20:02:50;14,66666698455810;
5/07/2019;21:00:00;9,2;5/07/2019;21:02:50;18,33333396911620;
5/07/2019;22:00:00;7,6;5/07/2019;22:02:50;6,50000000000000;
5/07/2019;23:00:00;10,6;5/07/2019;23:02:50;4,75000000000000;
6/07/2019;0:00:00;8,1;6/07/2019;0:02:50;6,08333301544189;
6/07/2019;1:00:00;7,5;6/07/2019;1:02:50;6,25000000000000;
6/07/2019;2:00:00;8,7;6/07/2019;2:03:00;3,99999976158142;
6/07/2019;3:00:00;9,4;6/07/2019;3:02:51;11,75000190734860;
6/07/2019;4:00:00;9,6;6/07/2019;4:03:00;3,16666674613952;
6/07/2019;5:00:00;12,7;6/07/2019;5:02:49;5,49999952316284;
6/07/2019;6:00:00;14,1;6/07/2019;6:02:50;6,91666603088378;
6/07/2019;7:00:00;14,6;6/07/2019;7:02:50;7,33333301544189;
6/07/2019;8:00:00;12;6/07/2019;8:02:50;7,99999952316284;
6/07/2019;9:00:00;12;6/07/2019;9:02:50;15,16666698455810;
6/07/2019;10:00:00;12,6;6/07/2019;10:02:50;18,41666603088370;
6/07/2019;11:00:00;10,8;6/07/2019;11:02:50;11,66666603088370;
6/07/2019;12:00:00;12,6;6/07/2019;12:02:50;10,66666698455810;
6/07/2019;13:00:00;13,4;6/07/2019;13:02:50;9,41666603088378;
6/07/2019;14:00:00;16,4;6/07/2019;14:02:50;7,91666603088378;
6/07/2019;15:00:00;16,1;6/07/2019;15:02:50;9,00000000000000;
6/07/2019;16:00:00;12,8;6/07/2019;16:02:50;14,41666698455810;
6/07/2019;17:00:00;13,6;6/07/2019;17:02:50;18,33333206176750;
6/07/2019;18:00:00;14,1;6/07/2019;18:02:50;17,58333396911620;
6/07/2019;19:00:00;15,8;6/07/2019;19:02:50;12,66666698455810;
6/07/2019;20:00:00;16,4;6/07/2019;20:02:50;13,99999809265130;
6/07/2019;21:00:00;18,1;6/07/2019;21:02:50;12,25000095367430;
6/07/2019;22:00:00;18,9;6/07/2019;22:02:50;13,58333301544180;
6/07/2019;23:00:00;16,7;6/07/2019;23:02:50;16,16666603088370;
7/07/2019;0:00:00;17;7/07/2019;0:02:50;19,83333396911620;
7/07/2019;1:00:00;15,2;7/07/2019;1:02:50;15,41666603088370;
7/07/2019;2:00:00;15,5;7/07/2019;2:02:50;21,58333396911620;
7/07/2019;3:00:00;14,6;7/07/2019;3:02:50;18,91666793823240;
7/07/2019;4:00:00;19,6;7/07/2019;4:03:01;14,41666603088370;
7/07/2019;5:00:00;16,6;7/07/2019;5:02:49;14,33333301544180;
7/07/2019;6:00:00;19,2;7/07/2019;6:02:49;16,00000000000000;
7/07/2019;7:00:00;19,7;7/07/2019;7:03:00;20,91666793823240;
7/07/2019;8:00:00;12,8;7/07/2019;8:02:50;18,91666603088370;
7/07/2019;9:00:00;9,2;7/07/2019;9:02:49;21,00000000000000;
7/07/2019;10:00:00;9,1;7/07/2019;10:02:49;21,41666793823240;
7/07/2019;11:00:00;9,3;7/07/2019;11:02:49;16,41666793823240;
7/07/2019;12:00:00;9,3;7/07/2019;12:02:49;8,50000000000000;
7/07/2019;13:00:00;9,3;7/07/2019;13:03:00;7,08333349227905;
7/07/2019;14:00:00;8,2;7/07/2019;14:02:50;7,91666650772094;
7/07/2019;15:00:00;8,1;7/07/2019;15:02:49;8,83333301544189;
7/07/2019;16:00:00;8,9;7/07/2019;16:02:49;8,66666698455810;
7/07/2019;17:00:00;11,5;7/07/2019;17:02:49;7,16666650772094;
7/07/2019;18:00:00;12,3;7/07/2019;18:02:49;5,33333349227905;
7/07/2019;19:00:00;11,2;7/07/2019;19:02:49;6,25000000000000;
7/07/2019;20:00:00;14,3;7/07/2019;20:02:49;8,16666603088378;
7/07/2019;21:00:00;16,3;7/07/2019;21:02:49;11,33333396911620;
7/07/2019;22:00:00;14,7;7/07/2019;22:03:00;12,58333396911620;
7/07/2019;23:00:00;12;7/07/2019;23:02:50;10,16666603088370;
8/07/2019;0:00:00;10,5;8/07/2019;0:02:49;20,41666603088370;
8/07/2019;1:00:00;11,6;8/07/2019;1:02:49;16,16666603088370;
8/07/2019;2:00:00;11,8;8/07/2019;2:02:49;13,25000095367430;
8/07/2019;3:00:00;11,2;8/07/2019;3:02:49;12,50000095367430;
8/07/2019;4:00:00;12,6;8/07/2019;4:03:00;8,33333396911621;
8/07/2019;5:00:00;19,7;8/07/2019;5:02:49;15,49999809265130;
8/07/2019;6:00:00;25,8;8/07/2019;6:02:50;10,00000000000000;
8/07/2019;7:00:00;19,9;8/07/2019;7:02:50;15,74999904632560;
8/07/2019;8:00:00;13,6;8/07/2019;8:02:50;13,16666603088370;
8/07/2019;9:00:00;13,3;8/07/2019;9:02:50;35,49999618530270;
8/07/2019;10:00:00;10;8/07/2019;10:03:01;31,41666793823240;
8/07/2019;11:00:00;10,6;8/07/2019;11:02:50;22,16666793823240;
8/07/2019;12:00:00;10,3;8/07/2019;12:02:49;13,83333301544180;
8/07/2019;13:00:00;10,9;8/07/2019;13:02:50;7,41666650772094;
8/07/2019;14:00:00;10,5;8/07/2019;14:02:50;11,50000095367430;
8/07/2019;15:00:00;7,4;8/07/2019;15:02:49;11,58333301544180;
8/07/2019;16:00:00;9,2;8/07/2019;16:02:50;9,50000095367431;
8/07/2019;17:00:00;9,7;8/07/2019;17:02:50;13,83333206176750;
8/07/2019;18:00:00;9,4;8/07/2019;18:02:50;5,33333396911621;
8/07/2019;19:00:00;12,3;8/07/2019;19:02:50;5,91666603088378;
8/07/2019;20:00:00;12,9;8/07/2019;20:02:50;8,66666603088378;
8/07/2019;21:00:00;14,2;8/07/2019;21:02:50;11,00000000000000;
8/07/2019;22:00:00;9,5;8/07/2019;22:02:50;6,83333349227905;
8/07/2019;23:00:00;6,3;8/07/2019;23:02:50;13,16666698455810;
9/07/2019;0:00:00;6,6;9/07/2019;0:02:50;17,75000000000000;
9/07/2019;1:00:00;8,2;9/07/2019;1:02:50;15,41666698455810;
9/07/2019;2:00:00;7;9/07/2019;2:02:50;3,91666650772094;
9/07/2019;3:00:00;8,5;9/07/2019;3:02:50;4,50000000000000;
9/07/2019;4:00:00;8,7;9/07/2019;4:03:00;13,58333396911620;
9/07/2019;5:00:00;9,5;9/07/2019;5:02:50;3,49999976158142;
9/07/2019;6:00:00;10,8;9/07/2019;6:02:50;12,00000000000000;
9/07/2019;7:00:00;13;9/07/2019;7:02:50;5,33333301544189;
9/07/2019;8:00:00;26,9;9/07/2019;8:02:50;17,75000000000000;
9/07/2019;9:00:00;16,7;9/07/2019;9:02:50;8,58333301544189;
9/07/2019;10:00:00;13;9/07/2019;10:02:50;11,50000000000000;
9/07/2019;11:00:00;11;9/07/2019;11:02:50;19,58333206176750;
9/07/2019;12:00:00;9,7;9/07/2019;12:02:50;42,91666793823240;
9/07/2019;13:00:00;8,2;9/07/2019;13:02:50;22,33333396911620;
9/07/2019;14:00:00;7,6;9/07/2019;14:03:10;8,50000000000000;
9/07/2019;15:00:00;8,7;9/07/2019;15:02:50;15,25000095367430;
9/07/2019;16:00:00;8,9;9/07/2019;16:02:50;7,16666698455810;
9/07/2019;17:00:00;9,1;9/07/2019;17:02:50;7,49999952316284;
9/07/2019;18:00:00;10,3;9/07/2019;18:02:50;14,66666793823240;
9/07/2019;19:00:00;10,6;9/07/2019;19:02:50;10,33333396911620;
9/07/2019;20:00:00;8,7;9/07/2019;20:02:50;10,16666603088370;
9/07/2019;21:00:00;9,2;9/07/2019;21:02:50;10,16666698455810;
9/07/2019;22:00:00;8,7;9/07/2019;22:02:50;11,83333396911620;
9/07/2019;23:00:00;10;9/07/2019;23:02:50;13,75000000000000;
10/07/2019;0:00:00;10,4;10/07/2019;0:02:50;4,75000000000000;
10/07/2019;1:00:00;9,5;10/07/2019;1:02:50;11,16666603088370;
10/07/2019;2:00:00;9;10/07/2019;2:02:50;9,00000095367431;
10/07/2019;3:00:00;9,5;10/07/2019;3:02:50;11,91666793823240;
10/07/2019;4:00:00;13,2;10/07/2019;4:03:00;8,83333301544189;
10/07/2019;5:00:00;15,2;10/07/2019;5:02:50;7,33333349227905;
10/07/2019;6:00:00;18;10/07/2019;6:02:50;10,58333301544180;
10/07/2019;7:00:00;20,8;10/07/2019;7:02:50;8,83333301544189;
10/07/2019;8:00:00;19,6;10/07/2019;8:02:50;20,25000000000000;
10/07/2019;9:00:00;12,3;10/07/2019;9:02:50;24,66666603088370;
10/07/2019;10:00:00;10,3;10/07/2019;10:02:50;31,91666984558100;
10/07/2019;11:00:00;12;10/07/2019;11:02:50;33,75000000000000;
10/07/2019;12:00:00;9,4;10/07/2019;12:02:50;18,33333206176750;
10/07/2019;13:00:00;13;10/07/2019;13:03:00;12,58333396911620;
10/07/2019;14:00:00;11,4;10/07/2019;14:02:51;12,50000000000000;
10/07/2019;15:00:00;12,3;10/07/2019;15:02:50;10,25000000000000;
10/07/2019;16:00:00;13,7;10/07/2019;16:02:50;15,00000000000000;
10/07/2019;17:00:00;14,2;10/07/2019;17:02:50;18,83333206176750;
10/07/2019;18:00:00;12,9;10/07/2019;18:02:50;17,33333396911620;
10/07/2019;19:00:00;12,1;10/07/2019;19:02:50;21,16666412353510;
10/07/2019;20:00:00;10;10/07/2019;20:02:50;25,25000190734860;
10/07/2019;21:00:00;8,6;10/07/2019;21:02:50;26,00000000000000;
10/07/2019;22:00:00;7,1;10/07/2019;22:03:00;13,08333301544180;
10/07/2019;23:00:00;5,9;10/07/2019;23:02:51;16,66666603088370;
11/07/2019;0:00:00;5,8;11/07/2019;0:02:50;10,83333301544180;
11/07/2019;1:00:00;6,5;11/07/2019;1:02:50;10,58333301544180;
11/07/2019;2:00:00;7,6;11/07/2019;2:02:50;5,33333349227905;
11/07/2019;3:00:00;7,7;11/07/2019;3:02:50;4,66666698455810;
11/07/2019;4:00:00;9,9;11/07/2019;4:03:00;5,66666603088378;
11/07/2019;5:00:00;11,8;11/07/2019;5:02:49;5,50000047683715;
11/07/2019;6:00:00;12,9;11/07/2019;6:02:49;7,16666650772094;
11/07/2019;7:00:00;15,4;11/07/2019;7:03:00;7,16666698455810;
11/07/2019;8:00:00;15,6;11/07/2019;8:02:50;16,50000000000000;
11/07/2019;9:00:00;12,7;11/07/2019;9:02:49;12,08333396911620;
11/07/2019;10:00:00;10,8;11/07/2019;10:02:49;34,91666412353510;
11/07/2019;11:00:00;9,1;11/07/2019;11:02:49;19,50000000000000;
11/07/2019;12:00:00;8,1;11/07/2019;12:02:49;21,58333206176750;
11/07/2019;13:00:00;8,2;11/07/2019;13:02:49;16,50000000000000;
11/07/2019;14:00:00;8,3;11/07/2019;14:02:49;8,58333396911621;
11/07/2019;15:00:00;8,2;11/07/2019;15:02:49;6,66666650772094;
11/07/2019;16:00:00;8,9;11/07/2019;16:02:49;7,83333396911621;
11/07/2019;17:00:00;10,7;11/07/2019;17:02:49;6,58333301544189;
11/07/2019;18:00:00;9,4;11/07/2019;18:02:49;8,66666698455810;
11/07/2019;19:00:00;9,3;11/07/2019;19:02:49;6,83333349227905;
11/07/2019;20:00:00;14,8;11/07/2019;20:02:49;11,75000000000000;
11/07/2019;21:00:00;12,7;11/07/2019;21:02:49;11,91666793823240;
11/07/2019;22:00:00;13,4;11/07/2019;22:02:49;8,41666698455810;
11/07/2019;23:00:00;11,1;11/07/2019;23:02:49;15,58333301544180;
12/07/2019;0:00:00;10,6;12/07/2019;0:03:00;29,00000000000000;
12/07/2019;1:00:00;9,4;12/07/2019;1:02:50;10,91666603088370;
12/07/2019;2:00:00;11,5;12/07/2019;2:02:49;18,83333396911620;
12/07/2019;3:00:00;12,6;12/07/2019;3:02:49;13,49999904632560;
12/07/2019;4:00:00;13,2;12/07/2019;4:02:59;9,00000000000000;
12/07/2019;5:00:00;19,2;12/07/2019;5:02:49;10,50000000000000;
12/07/2019;6:00:00;23,7;12/07/2019;6:02:50;13,91666603088370;
12/07/2019;7:00:00;28,5;12/07/2019;7:03:00;17,50000000000000;
12/07/2019;8:00:00;25,1;12/07/2019;8:02:50;16,66666793823240;
12/07/2019;9:00:00;17,6;12/07/2019;9:02:50;24,08333587646480;
12/07/2019;10:00:00;16;12/07/2019;10:02:50;38,91666793823240;
12/07/2019;11:00:00;14,8;12/07/2019;11:02:50;42,83333587646480;
12/07/2019;12:00:00;11,9;12/07/2019;12:02:50;25,16666984558100;
12/07/2019;13:00:00;11,2;12/07/2019;13:02:50;23,66666603088370;
12/07/2019;14:00:00;13,2;12/07/2019;14:02:50;24,74999809265130;
12/07/2019;15:00:00;15,5;12/07/2019;15:03:00;16,16666793823240;
12/07/2019;16:00:00;17,6;12/07/2019;16:02:50;12,00000095367430;
12/07/2019;17:00:00;17,2;12/07/2019;17:02:50;16,50000000000000;
12/07/2019;18:00:00;13,2;12/07/2019;18:02:50;14,16666698455810;
12/07/2019;19:00:00;14,4;12/07/2019;19:02:50;25,16666793823240;
12/07/2019;20:00:00;14,6;12/07/2019;20:02:50;27,66666603088370;
12/07/2019;21:00:00;13;12/07/2019;21:02:50;20,16666603088370;
12/07/2019;22:00:00;15,8;12/07/2019;22:02:50;15,00000095367430;
12/07/2019;23:00:00;13,3;12/07/2019;23:02:50;21,58333587646480;
13/07/2019;0:00:00;12,7;13/07/2019;0:02:50;18,83333396911620;
13/07/2019;1:00:00;12,6;13/07/2019;1:02:50;27,83333396911620;
13/07/2019;2:00:00;11,4;13/07/2019;2:02:50;16,08333396911620;
13/07/2019;3:00:00;13;13/07/2019;3:02:50;17,75000000000000;
13/07/2019;4:00:00;10,8;13/07/2019;4:03:01;14,83333396911620;
13/07/2019;5:00:00;11,6;13/07/2019;5:02:49;13,00000095367430;
13/07/2019;6:00:00;16,4;13/07/2019;6:02:49;15,99999904632560;
13/07/2019;7:00:00;17,3;13/07/2019;7:03:00;11,50000000000000;
13/07/2019;8:00:00;14,8;13/07/2019;8:02:50;12,91666603088370;
13/07/2019;9:00:00;15,9;13/07/2019;9:02:49;15,50000000000000;
13/07/2019;10:00:00;16,4;13/07/2019;10:03:00;31,16666793823240;
13/07/2019;11:00:00;13,6;13/07/2019;11:02:50;16,41666793823240;
13/07/2019;12:00:00;11,7;13/07/2019;12:02:49;15,75000000000000;
13/07/2019;13:00:00;11,6;13/07/2019;13:02:49;19,24999809265130;
13/07/2019;14:00:00;9,1;13/07/2019;14:03:00;12,16666603088370;
13/07/2019;15:00:00;10,2;13/07/2019;15:02:50;15,50000095367430;
13/07/2019;16:00:00;9,6;13/07/2019;16:02:49;12,16666698455810;
13/07/2019;17:00:00;9,4;13/07/2019;17:02:49;10,08333396911620;
13/07/2019;18:00:00;11,8;13/07/2019;18:02:49;10,25000000000000;
13/07/2019;19:00:00;19,2;13/07/2019;19:02:49;8,83333301544189;
13/07/2019;20:00:00;17,8;13/07/2019;20:02:49;8,83333206176757;
13/07/2019;21:00:00;19,5;13/07/2019;21:02:49;8,08333301544189;
13/07/2019;22:00:00;15,6;13/07/2019;22:02:49;18,50000000000000;
13/07/2019;23:00:00;18,5;13/07/2019;23:02:49;23,75000000000000;
14/07/2019;0:00:00;17,1;14/07/2019;0:02:49;31,50000190734860;
14/07/2019;1:00:00;16,5;14/07/2019;1:02:49;21,33333206176750;
14/07/2019;2:00:00;14,9;14/07/2019;2:02:49;27,49999809265130;
14/07/2019;3:00:00;16,2;14/07/2019;3:02:49;22,91666603088370;
14/07/2019;4:00:00;14,8;14/07/2019;4:03:01;23,66666603088370;
14/07/2019;5:00:00;18;14/07/2019;5:02:49;20,83333206176750;
14/07/2019;6:00:00;18,8;14/07/2019;6:03:00;20,25000000000000;
14/07/2019;7:00:00;18,4;14/07/2019;7:02:50;21,33333206176750;
14/07/2019;8:00:00;16,8;14/07/2019;8:02:49;16,58333396911620;
14/07/2019;9:00:00;16,3;14/07/2019;9:02:49;33,33333206176750;
14/07/2019;10:00:00;12,8;14/07/2019;10:02:49;32,25000000000000;
14/07/2019;11:00:00;11,1;14/07/2019;11:02:49;25,91666603088370;
14/07/2019;12:00:00;10,7;14/07/2019;12:02:49;20,91666603088370;
14/07/2019;13:00:00;9,2;14/07/2019;13:02:49;19,00000000000000;
14/07/2019;14:00:00;7,9;14/07/2019;14:02:49;12,99999904632560;
14/07/2019;15:00:00;11;14/07/2019;15:02:49;11,25000000000000;
14/07/2019;16:00:00;10;14/07/2019;16:02:49;9,00000000000000;
14/07/2019;17:00:00;8,5;14/07/2019;17:03:00;6,08333349227905;
14/07/2019;18:00:00;9,8;14/07/2019;18:03:01;6,16666650772094;
14/07/2019;19:00:00;17,8;14/07/2019;19:02:50;7,00000047683715;
14/07/2019;20:00:00;16,2;14/07/2019;20:02:49;6,83333301544189;
14/07/2019;21:00:00;10,8;14/07/2019;21:02:49;9,50000000000000;
14/07/2019;22:00:00;11,1;14/07/2019;22:02:49;15,00000000000000;
14/07/2019;23:00:00;11,8;14/07/2019;23:02:49;16,08333206176750;
15/07/2019;0:00:00;9,5;15/07/2019;0:02:49;10,16666603088370;
15/07/2019;1:00:00;8,1;15/07/2019;1:02:49;11,41666698455810;
15/07/2019;2:00:00;4,6;15/07/2019;2:02:49;10,33333301544180;
15/07/2019;3:00:00;13;15/07/2019;3:02:49;11,25000095367430;
15/07/2019;4:00:00;7;15/07/2019;4:03:01;5,66666650772094;
15/07/2019;5:00:00;8,5;15/07/2019;5:02:50;3,16666698455810;
15/07/2019;6:00:00;8,3;15/07/2019;6:02:50;3,75000000000000;
15/07/2019;7:00:00;10;15/07/2019;7:02:50;8,33333301544189;
15/07/2019;8:00:00;9,8;15/07/2019;8:02:50;5,75000000000000;
15/07/2019;9:00:00;10,3;15/07/2019;9:02:50;3,08333325386047;
15/07/2019;10:00:00;9,2;15/07/2019;10:03:00;10,16666603088370;
15/07/2019;11:00:00;9,6;15/07/2019;11:02:51;7,25000000000000;
15/07/2019;12:00:00;9,1;15/07/2019;12:02:50;14,50000000000000;
15/07/2019;13:00:00;10;15/07/2019;13:02:50;8,91666698455810;
15/07/2019;14:00:00;10,6;15/07/2019;14:03:00;11,83333301544180;
15/07/2019;15:00:00;9,2;15/07/2019;15:02:51;8,16666698455810;
15/07/2019;16:00:00;10,5;15/07/2019;16:03:00;9,16666698455810;
15/07/2019;17:00:00;13,3;15/07/2019;17:02:51;12,00000000000000;
15/07/2019;18:00:00;13,7;15/07/2019;18:03:00;12,16666698455810;
15/07/2019;19:00:00;12,6;15/07/2019;19:02:51;19,41666603088370;
15/07/2019;20:00:00;12,1;15/07/2019;20:03:00;19,08333206176750;
15/07/2019;21:00:00;11,2;15/07/2019;21:02:51;17,41666793823240;
15/07/2019;22:00:00;12,3;15/07/2019;22:02:50;17,66666603088370;
15/07/2019;23:00:00;16,1;15/07/2019;23:02:50;19,08333206176750;
16/07/2019;0:00:00;11,3;16/07/2019;0:02:50;16,66666793823240;
16/07/2019;1:00:00;11,9;16/07/2019;1:02:50;12,75000000000000;
16/07/2019;2:00:00;14,2;16/07/2019;2:02:50;21,08333396911620;
16/07/2019;3:00:00;11;16/07/2019;3:02:50;12,50000000000000;
16/07/2019;4:00:00;17,7;16/07/2019;4:03:01;11,83333396911620;
16/07/2019;5:00:00;18,5;16/07/2019;5:02:49;18,08333396911620;
16/07/2019;6:00:00;20,1;16/07/2019;6:02:49;8,41666698455810;
16/07/2019;7:00:00;18,4;16/07/2019;7:03:00;25,41666603088370;
16/07/2019;8:00:00;15,2;16/07/2019;8:02:50;13,50000000000000;
16/07/2019;9:00:00;16,2;16/07/2019;9:02:49;27,66666412353510;
16/07/2019;10:00:00;13,8;16/07/2019;10:02:49;26,58333206176750;
16/07/2019;11:00:00;12,4;16/07/2019;11:02:49;22,75000000000000;
16/07/2019;12:00:00;11,4;16/07/2019;12:02:49;23,08333206176750;
16/07/2019;13:00:00;10,2;16/07/2019;13:02:49;18,00000000000000;
16/07/2019;14:00:00;10,3;16/07/2019;14:02:49;13,83333206176750;
16/07/2019;15:00:00;11;16/07/2019;15:02:50;12,41666698455810;
16/07/2019;16:00:00;9,4;16/07/2019;16:02:49;10,33333396911620;
16/07/2019;17:00:00;13,8;16/07/2019;17:02:50;10,33333396911620;
16/07/2019;18:00:00;11,8;16/07/2019;18:02:50;12,00000000000000;
16/07/2019;19:00:00;11,6;16/07/2019;19:02:50;8,08333301544189;
16/07/2019;20:00:00;12;16/07/2019;20:02:50;15,00000000000000;
16/07/2019;21:00:00;10,8;16/07/2019;21:02:49;9,25000000000000;
16/07/2019;22:00:00;9,9;16/07/2019;22:02:49;9,08333396911621;
16/07/2019;23:00:00;10,2;16/07/2019;23:02:49;14,91666603088370;
17/07/2019;0:00:00;9,5;17/07/2019;0:02:49;14,58333301544180;
17/07/2019;1:00:00;11,9;17/07/2019;1:02:49;9,41666698455810;
17/07/2019;2:00:00;12,4;17/07/2019;2:02:49;12,50000000000000;
17/07/2019;3:00:00;7,3;17/07/2019;3:02:50;11,41666698455810;
17/07/2019;4:00:00;7,2;17/07/2019;4:03:00;10,83333301544180;
17/07/2019;5:00:00;10,9;17/07/2019;5:02:50;18,33333206176750;
17/07/2019;6:00:00;10,9;17/07/2019;6:02:50;6,74999952316284;
17/07/2019;7:00:00;11,3;17/07/2019;7:02:50;3,41666650772094;
17/07/2019;8:00:00;11,7;17/07/2019;8:02:50;8,66666698455810;
17/07/2019;9:00:00;12,5;17/07/2019;9:03:00;9,25000000000000;
17/07/2019;10:00:00;9,8;17/07/2019;10:02:51;7,16666650772094;
17/07/2019;11:00:00;7,5;17/07/2019;11:02:50;12,08333301544180;
17/07/2019;12:00:00;7,9;17/07/2019;12:02:50;11,50000000000000;
17/07/2019;13:00:00;10,2;17/07/2019;13:02:50;9,00000000000000;
17/07/2019;14:00:00;7;17/07/2019;14:02:50;4,33333349227905;
17/07/2019;15:00:00;8,7;17/07/2019;15:02:50;6,41666650772094;
17/07/2019;16:00:00;8,8;17/07/2019;16:02:50;12,66666603088370;
17/07/2019;17:00:00;9;17/07/2019;17:02:50;7,74999952316284;
17/07/2019;18:00:00;10,8;17/07/2019;18:03:00;5,00000000000000;
17/07/2019;19:00:00;9,9;17/07/2019;19:02:51;4,91666650772094;
17/07/2019;20:00:00;9,3;17/07/2019;20:02:50;5,41666650772094;
17/07/2019;21:00:00;10,2;17/07/2019;21:02:50;7,25000000000000;
17/07/2019;22:00:00;10,9;17/07/2019;22:02:50;9,49999904632568;
17/07/2019;23:00:00;9,7;17/07/2019;23:02:50;9,83333301544189;
18/07/2019;0:00:00;10;18/07/2019;0:03:00;6,41666698455810;
18/07/2019;1:00:00;10,9;18/07/2019;1:02:51;10,41666698455810;
18/07/2019;2:00:00;9,4;18/07/2019;2:02:50;8,58333396911621;
18/07/2019;3:00:00;8,4;18/07/2019;3:02:50;6,91666650772094;
18/07/2019;4:00:00;9,1;18/07/2019;4:03:01;13,00000000000000;
18/07/2019;5:00:00;15,7;18/07/2019;5:02:49;7,33333349227905;
18/07/2019;6:00:00;13,1;18/07/2019;6:02:49;9,50000000000000;
18/07/2019;7:00:00;10,9;18/07/2019;7:02:49;5,83333349227905;
18/07/2019;8:00:00;8,8;18/07/2019;8:02:49;15,75000000000000;
18/07/2019;9:00:00;8,7;18/07/2019;9:03:04;18,16666603088370;
18/07/2019;10:00:00;7,8;18/07/2019;10:02:49;11,66666507720940;
18/07/2019;11:00:00;8,3;18/07/2019;11:02:49;4,50000000000000;
18/07/2019;12:00:00;8,3;18/07/2019;12:02:49;5,16666650772094;
18/07/2019;13:00:00;10,5;18/07/2019;13:02:49;5,91666650772094;
18/07/2019;14:00:00;13,1;18/07/2019;14:03:00;6,91666698455810;
18/07/2019;15:00:00;14,8;18/07/2019;15:02:50;6,25000000000000;
18/07/2019;16:00:00;16;18/07/2019;16:03:00;10,49999904632560;
18/07/2019;17:00:00;13;18/07/2019;17:02:50;12,66666698455810;
